대분류	중분류	Advertiser	Brand	광고목적	Device	Media	Category	Product	Period	date	Imp	click	cost	conversion	Creative	layout	background	object	button	Shape	benefit	keytopic	keyword	trigger	adcopy
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(IOS)	2018/02/10~2018/02/18	2018-02-11	181101	372	36828			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(IOS)	2018/02/10~2018/02/18	2018-02-12	206174	486	48114			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(IOS)	2018/02/10~2018/02/18	2018-02-13	243930	491	48609			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(IOS)	2018/02/10~2018/02/18	2018-02-14	336449	631	62469			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(IOS)	2018/02/10~2018/02/18	2018-02-15	213566	462	45738			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(IOS)	2018/02/10~2018/02/18	2018-02-16	191244	320	31680			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(IOS)	2018/02/10~2018/02/18	2018-02-17	199140	348	34452			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(IOS)	2018/02/10~2018/02/18	2018-02-18	192276	311	30789			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(AOS)	2018/02/10~2018/02/18	2018-02-10	32969	80	7920			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(AOS)	2018/02/10~2018/02/18	2018-02-11	34782	96	9504			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(AOS)	2018/02/10~2018/02/18	2018-02-12	37699	106	10494			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(AOS)	2018/02/10~2018/02/18	2018-02-13	45674	83	8217			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(AOS)	2018/02/10~2018/02/18	2018-02-14	157	41	4059			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(AOS)	2018/02/10~2018/02/18	2018-02-15	37578	78	7722			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(AOS)	2018/02/10~2018/02/18	2018-02-16	32740	77	7623			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(AOS)	2018/02/10~2018/02/18	2018-02-17	34233	68	6732			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(AOS)	2018/02/10~2018/02/18	2018-02-18	31865	79	7821			좌측	면분할	실사	없음	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(IOS)	2018/02/19~2018/02/25	2018-02-19	149310	277	27423			중앙	이미지	없음	유도형	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(IOS)	2018/02/19~2018/02/25	2018-02-20	133137	240	23760			중앙	이미지	없음	유도형	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(IOS)	2018/02/19~2018/02/25	2018-02-21	132784	271	26829			중앙	이미지	없음	유도형	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(IOS)	2018/02/19~2018/02/25	2018-02-22	143764	275	27225			중앙	이미지	없음	유도형	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(IOS)	2018/02/19~2018/02/25	2018-02-23	174812	332	32868			중앙	이미지	없음	유도형	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(IOS)	2018/02/19~2018/02/25	2018-02-24	168620	313	30987			중앙	이미지	없음	유도형	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(IOS)	2018/02/19~2018/02/25	2018-02-25	150950	272	26928			중앙	이미지	없음	유도형	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(AOS)	2018/02/19~2018/02/25	2018-02-19	24197	64	6336			중앙	이미지	없음	유도형	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(AOS)	2018/02/19~2018/02/25	2018-02-20	20815	47	4653			중앙	이미지	없음	유도형	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(AOS)	2018/02/19~2018/02/25	2018-02-21	19814	53	5247			중앙	이미지	없음	유도형	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(AOS)	2018/02/19~2018/02/25	2018-02-22	21197	49	4851			중앙	이미지	없음	유도형	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(AOS)	2018/02/19~2018/02/25	2018-02-23	27043	62	6138			중앙	이미지	없음	유도형	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(AOS)	2018/02/19~2018/02/25	2018-02-24	24974	59	5841			중앙	이미지	없음	유도형	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	고속버스모바일	배너광고	띠배너(AOS)	2018/02/19~2018/02/25	2018-02-25	22956	55	5445			중앙	이미지	없음	유도형	가로형		체험	추천	Reliability	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	데이트팝	배너광고	Btype와이드배너	2018/02/05~2018/02/06	2018-02-05	35920	898	142782			중앙	면분할	실사	없음	가로형		체험	추천	Reliability	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	데이트팝	배너광고	Btype와이드배너	2018/02/05~2018/02/06	2018-02-06	40260	926	147234			중앙	면분할	실사	없음	가로형		체험	추천	Reliability	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	데이트팝	배너광고	Btype와이드배너	2018/02/07~2018/02/11	2018-02-07	74315	1412	224508			우측	면분할	실사	유도형	가로형		체험	추천	Reliability	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	데이트팝	배너광고	Btype와이드배너	2018/02/07~2018/02/11	2018-02-08	128150	2563	407517			우측	면분할	실사	유도형	가로형		체험	추천	Reliability	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	데이트팝	배너광고	Btype와이드배너	2018/02/07~2018/02/11	2018-02-09	148333	2670	424530			우측	면분할	실사	유도형	가로형		체험	추천	Reliability	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	데이트팝	배너광고	Btype와이드배너	2018/02/07~2018/02/11	2018-02-10	145500	2910	462690			우측	면분할	실사	유도형	가로형		체험	추천	Reliability	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	데이트팝	배너광고	Btype와이드배너	2018/02/07~2018/02/11	2018-02-11	112500	2451	389709			우측	면분할	실사	유도형	가로형		체험	추천	Reliability	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	버즈스크린	배너광고	잠금화면(IOS)	2018/02/21~2018/02/27	2018-02-21		9835	4209380	7705		중앙	단색_밝은색	실사	유도형	정방형		이벤트	증정	Reward	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	버즈스크린	배너광고	잠금화면(IOS)	2018/02/21~2018/02/27	2018-02-22		10923	4675044	8375		중앙	단색_밝은색	실사	유도형	정방형		이벤트	증정	Reward	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	버즈스크린	배너광고	잠금화면(IOS)	2018/02/21~2018/02/27	2018-02-23		5713	2445164	4431		중앙	단색_밝은색	실사	유도형	정방형		이벤트	증정	Reward	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	버즈스크린	배너광고	잠금화면(IOS)	2018/02/21~2018/02/27	2018-02-24		4876	2086928	3715		중앙	단색_밝은색	실사	유도형	정방형		이벤트	증정	Reward	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	버즈스크린	배너광고	잠금화면(IOS)	2018/02/21~2018/02/27	2018-02-25		4716	2018448	3603		중앙	단색_밝은색	실사	유도형	정방형		이벤트	증정	Reward	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	버즈스크린	배너광고	잠금화면(IOS)	2018/02/21~2018/02/27	2018-02-26		4620	1977360	3495		중앙	단색_밝은색	실사	유도형	정방형		이벤트	증정	Reward	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	버즈스크린	배너광고	잠금화면(IOS)	2018/02/21~2018/02/27	2018-02-27		2670	1142760	2014		중앙	단색_밝은색	실사	유도형	정방형		이벤트	증정	Reward	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	버즈스크린	배너광고	잠금화면(AOS)	2018/02/21~2018/02/23	2018-02-21		3041	1301548	1369		중앙	단색_밝은색	실사	유도형	세로형		이벤트	증정	Reward	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	버즈스크린	배너광고	잠금화면(AOS)	2018/02/21~2018/02/23	2018-02-22		2678	1146184	1363		중앙	단색_밝은색	실사	유도형	세로형		이벤트	증정	Reward	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	버즈스크린	배너광고	잠금화면(AOS)	2018/02/21~2018/02/23	2018-02-23		2362	1010936	1270		중앙	단색_밝은색	실사	유도형	세로형		이벤트	증정	Reward	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	카카오페이지	배너광고	캐시프렌즈	2018/02/21~2018/02/23	2018-02-21		15482	1069244	11102		중앙	단색_밝은색	실사	유도형	정방형		이벤트	증정	Reward	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	카카오페이지	배너광고	캐시프렌즈	2018/02/21~2018/02/23	2018-02-22		16163	1116276	11113		중앙	단색_밝은색	실사	유도형	정방형		이벤트	증정	Reward	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	카카오페이지	배너광고	캐시프렌즈	2018/02/21~2018/02/23	2018-02-23		16137	1114480	11120		중앙	단색_밝은색	실사	유도형	정방형		이벤트	증정	Reward	Attention
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	네이버	배너광고	메인브랜딩DA	2018/02/26~2018/03/04	2018-02-26	174367	1587	471429			중앙	이미지	없음	유도형	가로형		체험	추천	Rapidity	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	네이버	배너광고	메인브랜딩DA	2018/02/26~2018/03/04	2018-02-27	191843	1463	471429			중앙	이미지	없음	유도형	가로형		체험	추천	Rapidity	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	네이버	배너광고	메인브랜딩DA	2018/02/26~2018/03/04	2018-02-28	197712	1757	471429			중앙	이미지	없음	유도형	가로형		체험	추천	Rapidity	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	네이버	배너광고	메인브랜딩DA	2018/02/26~2018/03/04	2018-03-01	168014	1669	471429			중앙	이미지	없음	유도형	가로형		체험	추천	Rapidity	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	네이버	배너광고	메인브랜딩DA	2018/02/26~2018/03/04	2018-03-02	171846	1478	471429			중앙	이미지	없음	유도형	가로형		체험	추천	Rapidity	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	네이버	배너광고	메인브랜딩DA	2018/02/26~2018/03/04	2018-03-03	140737	1421	471429			중앙	이미지	없음	유도형	가로형		체험	추천	Rapidity	Question
서비스	숙박/여행	한화생명	ZUMO	앱설치	MO	네이버	배너광고	메인브랜딩DA	2018/02/26~2018/03/04	2018-03-04	138466	1303	471429			중앙	이미지	없음	유도형	가로형		체험	추천	Rapidity	Question
자동차및수송기기	국산중소형승용차	르노삼성	스마트마이백	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/3/1~2018/3/9	2018-03-01	41929	113	56726			좌측	단색_밝은색	실사	유도형	가로형		상품	안내	Persuasive	Attention
자동차및수송기기	국산중소형승용차	르노삼성	스마트마이백	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/3/1~2018/3/9	2018-03-02	46307	153	76806			좌측	단색_밝은색	실사	유도형	가로형		상품	안내	Persuasive	Attention
자동차및수송기기	국산중소형승용차	르노삼성	스마트마이백	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/3/1~2018/3/9	2018-03-03	43896	151	75802			좌측	단색_밝은색	실사	유도형	가로형		상품	안내	Persuasive	Attention
자동차및수송기기	국산중소형승용차	르노삼성	스마트마이백	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/3/1~2018/3/9	2018-03-04	47789	161	80822			좌측	단색_밝은색	실사	유도형	가로형		상품	안내	Persuasive	Attention
자동차및수송기기	국산중소형승용차	르노삼성	스마트마이백	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/3/1~2018/3/9	2018-03-05	94396	334	167668			좌측	단색_밝은색	실사	유도형	가로형		상품	안내	Persuasive	Attention
자동차및수송기기	국산중소형승용차	르노삼성	스마트마이백	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/3/1~2018/3/9	2018-03-06	93756	298	149596			좌측	단색_밝은색	실사	유도형	가로형		상품	안내	Persuasive	Attention
자동차및수송기기	국산중소형승용차	르노삼성	스마트마이백	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/3/1~2018/3/9	2018-03-07	92525	279	140058			좌측	단색_밝은색	실사	유도형	가로형		상품	안내	Persuasive	Attention
자동차및수송기기	국산중소형승용차	르노삼성	스마트마이백	이벤트참여	MO	네이버	배너광고	메인브랜딩DA	2018/3/1~2018/3/9	2018-03-08	94999	295	148090			좌측	단색_밝은색	실사	유도형	가로형		상품	안내	Persuasive	Attention
